date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2013-05-31,42977264000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,368.08,135.33380126953125
2013-06-03,43359624000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,368.35,136.0789794921875
2013-06-04,42956408000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,367.69,135.4248809814453
2013-06-05,42017888000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,367.42,133.52879333496094
2013-06-06,42010936000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,367.75,134.7376251220703
2013-06-07,43171920000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,366.18,136.4515838623047
2013-06-10,43304008000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,365.29,136.4515838623047
2013-06-11,43248392000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,365.22,135.04403686523438
2013-06-12,42685280000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,364.33,133.92625427246094
2013-06-13,43436096000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,365.17,135.96310424804688
2013-06-14,43463904000,2013-04-17 18:07:25,67000000,4404300000,0.0013,366.41,135.1102752685547
2013-06-17,44054824000,2013-04-17 18:07:25,67000000,4404300000,0.0013,365.65,136.1535186767578
2013-06-18,44743072000,2013-04-17 18:07:25,67000000,4404300000,0.0013,365.48,137.2299041748047
2013-06-19,44270336000,2013-04-17 18:07:25,67000000,4404300000,0.0013,362.93,135.33380126953125
2013-06-20,43283152000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,359.42,131.98045349121094
2013-06-21,43178872000,2013-04-17 18:07:25,67000000,4404300000,0.0013,357.93,132.40414428710938
2013-06-24,42866032000,2013-04-17 18:07:25,67000000,4404300000,0.0016,356.42,130.73110961914062
2013-06-25,43310960000,2013-04-17 18:07:25,67000000,4404300000,0.0017000000000000001,355.4,131.98794555664062
2013-06-26,44040920000,2013-04-17 18:07:25,67000000,4404300000,0.0016,356.61,133.29473876953125
2013-06-27,44242528000,2013-04-17 18:07:25,67000000,4404300000,0.0015,357.87,134.07716369628906
2013-06-28,44164410000,2013-04-17 18:07:25,67000000,4404300000,0.0015,358.8,133.52784729003906
2013-07-01,45141190000,2013-04-17 18:07:25,67000000,4404300000,0.0015,359.17,134.3102569580078
2013-07-02,44429536000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,359.84,134.18544006347656
2013-07-03,44394651000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,359.34,134.2436981201172
2013-07-05,45071419999,2013-04-17 18:07:25,67000000,4404300000,0.0015,355.57,135.69200134277344
2013-07-08,44959788000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,357.22,136.46607971191406
2013-07-09,46480774000,2013-04-17 18:07:25,67000000,4404300000,0.0014000000000000002,357.89,137.4483184814453
2013-07-10,47304060000,2013-04-17 18:07:25,67000000,4404300000,0.0013,357.37,137.49822998046875
2013-07-11,47687794999,2013-04-17 18:07:25,67000000,4404300000,0.0013,359.69,139.37103271484375
2013-07-12,47576163000,2013-04-17 18:07:25,67000000,4404300000,0.0012,359.35,139.4292755126953
2013-07-15,47722680000,2013-04-17 18:07:25,67000000,4404300000,0.0011,360.45,139.96200561523438
2013-07-16,47492438999,2013-04-17 18:07:25,67000000,4404300000,0.001,361.21,139.43763732910156
2013-07-17,47729657000,2013-04-17 18:07:25,67000000,4404300000,0.0011,362.09,139.79554748535156
2013-07-18,47269175000,2013-07-17 18:06:43,53900000,4100900000,0.0011,361.6,140.56129455566406
2013-07-19,47925013000,2013-07-17 18:06:43,53900000,4100900000,0.0011,362.82,140.81103515625
2013-07-22,47562209000,2013-07-17 18:06:43,53900000,4100900000,0.001,363.42,141.08566284179688
2013-07-23,47373830000,2013-07-17 18:06:43,53900000,4100900000,0.0012,363.05,140.7860565185547
2013-07-24,47185451000,2013-07-17 18:06:43,53900000,4100900000,0.0012,361.72,140.2699737548828
2013-07-25,46941256000,2013-07-17 18:06:43,53900000,4100900000,0.0012,361.3,140.6112518310547
2013-07-26,46550544000,2013-07-17 18:06:43,53900000,4100900000,0.0011,362.31,140.76104736328125
2013-07-29,46878463000,2013-07-17 18:06:43,53900000,4100900000,0.0011,361.82,140.3282928466797
2013-07-30,46864509000,2013-07-17 18:06:43,53900000,4100900000,0.0011,361.56,140.3282928466797
2013-07-31,46983118000,2013-07-17 18:06:43,53900000,4100900000,0.0011,361.79,140.42813110351562
2013-08-01,47192428000,2013-07-17 18:06:43,53900000,4100900000,0.0013,359.46,142.05123901367188
2013-08-02,46906371000,2013-07-17 18:06:43,53900000,4100900000,0.0011,361.54,142.29261779785156
