date,marketCap,balanceSheetDate,shortTermDebt,longTermDebt,treasury_yield,bonds_index,equities_index
2014-04-03,31095790950,2014-03-28 16:01:15,613310000,896418000,0.0011,375.54,159.330810546875
2014-04-04,30533128920,2014-03-28 16:01:15,613310000,896418000,0.0011,376.89,157.44717407226562
2014-04-07,30109887570,2014-03-28 16:01:15,613310000,896418000,0.0011,377.72,155.70718383789062
2014-04-08,30782094420,2014-03-28 16:01:15,613310000,896418000,0.0011,378.07,156.3491973876953
2014-04-09,31598701260,2014-03-28 16:01:15,613310000,896418000,0.001,378.06,158.0299835205078
2014-04-10,30617777190,2014-03-28 16:01:15,613310000,896418000,0.0009,379.46,154.71046447753906
2014-04-11,30124825500,2014-03-28 16:01:15,613310000,896418000,0.0009,379.74,153.3167724609375
2014-04-14,30567984090,2014-03-28 16:01:15,613310000,896418000,0.001,379.54,154.52464294433594
2014-04-15,30924004755,2014-03-28 16:01:15,613310000,896418000,0.0011,379.79,155.5889129638672
2014-04-16,31389570240,2014-03-28 16:01:15,613310000,896418000,0.0011,379.8,157.21913146972656
2014-04-17,31887501240,2014-03-28 16:01:15,613310000,896418000,0.0011,378.38,157.43878173828125
2014-04-21,32016963300,2014-03-28 16:01:15,613310000,896418000,0.0011,378.46,157.98777770996094
2014-04-22,32106590880,2014-03-28 16:01:15,613310000,896418000,0.0011,378.67,158.70574951171875
2014-04-23,32061777090,2014-03-28 16:01:15,613310000,896418000,0.0011,379.54,158.3341522216797
2014-04-24,31479197820,2014-03-28 16:01:15,613310000,896418000,0.001,379.63,158.65512084960938
2014-04-25,30677528910,2014-03-28 16:01:15,613310000,896418000,0.0011,380.09,157.3543243408203
2014-04-28,30075032400,2014-03-28 16:01:15,613310000,896418000,0.001,379.85,157.8527069091797
2014-04-29,30328977210,2014-03-28 16:01:15,613310000,896418000,0.0011,379.47,158.5875244140625
2014-04-30,30717363390,2014-03-28 16:01:15,613310000,896418000,0.0011,380.39,159.06051635742188
2014-05-01,31165501290,2014-03-28 16:01:15,613310000,896418000,0.001,381.54,159.0774383544922
2014-05-02,30652632360,2014-03-28 16:01:15,613310000,896418000,0.001,381.99,158.84939575195312
2014-05-05,30592880640,2014-03-28 16:01:15,613310000,896418000,0.0011,381.56,159.1534881591797
2014-05-06,29597018640,2014-03-28 16:01:15,613310000,896418000,0.001,382.07,157.76821899414062
2014-05-07,29193694530,2014-03-28 16:01:15,613310000,896418000,0.001,381.96,158.69735717773438
2014-05-08,29417763480,2014-03-28 16:01:15,613310000,896418000,0.001,382.17,158.52841186523438
2014-05-09,29671708290,2014-03-28 16:01:15,613310000,896418000,0.001,381.54,158.7649383544922
2014-05-12,30224411700,2014-03-28 16:01:15,613310000,896418000,0.0009,381.1,160.31065368652344
2014-05-13,30279184110,2014-03-28 16:01:15,613310000,896418000,0.001,382.01,160.45423889160156
2014-05-14,30314039280,2014-03-28 16:01:15,613310000,896418000,0.001,383.61,159.69407653808594
2014-05-15,29975446200,2014-03-28 16:01:15,613310000,896418000,0.0009,384.16,158.29185485839844
2014-05-16,30692466840,2014-03-28 16:01:15,613310000,896418000,0.0009,383.91,158.84092712402344
2014-05-19,30971308200,2014-03-28 16:01:15,613310000,896418000,0.0009,383.55,159.42379760742188
2014-05-20,30727322010,2014-03-28 16:01:15,613310000,896418000,0.0009,384.01,158.41860961914062
2014-05-21,31105749570,2014-03-28 16:01:15,613310000,896418000,0.0009,383.23,159.753173828125
2014-05-22,31444342650,2014-03-28 16:01:15,613310000,896418000,0.0009,382.84,160.14170837402344
2014-05-23,32016963300,2014-03-28 16:01:15,613310000,896418000,0.001,383.46,160.78370666503906
2014-05-27,32489997750,2014-03-28 16:01:15,613310000,896418000,0.0009,384.13,161.77191162109375
2014-05-28,32285846040,2014-03-28 16:01:15,613310000,896418000,0.001,385.84,161.65370178222656
2014-05-29,32589583950,2014-03-28 16:01:15,613310000,896418000,0.001,385.55,162.4899139404297
2014-05-30,32171124720,2014-03-28 16:01:15,613310000,896418000,0.001,385.33,162.75173950195312
2014-06-02,32220971520,2014-03-28 16:01:15,613310000,896418000,0.001,383.88,162.93756103515625
2014-06-03,31946814120,2014-03-28 16:01:15,613310000,896418000,0.001,382.72,162.8531494140625
2014-06-04,31986691560,2014-03-28 16:01:15,613310000,896418000,0.001,382.49,163.18258666992188
2014-06-05,32634699960,2014-03-28 16:01:15,613310000,896418000,0.001,382.97,164.24681091308594
2014-06-06,33352493880,2014-03-28 16:01:15,613310000,896418000,0.0011,382.89,165.03237915039062
2014-06-09,33362463240,2014-03-28 16:01:15,613310000,896418000,0.0011,382.77,165.20132446289062
